repeat,point_index,session_time_s,point_time_s,cmd_x_mm,cmd_y_mm,is_outlier,edge_fail,raw_pa0,raw_pa5,raw_pa6,ratio_pa5_pa0,ratio_pa6_pa0,ratio_pa5_pa6,poly_pa5sq,poly_pa0pa5,poly_pa0pa6
1,209,32.64000000001397,0.0309999999590218,55,32,False,False,486,527,563,1.0843621399176955,1.1584362139917694,0.9360568383658969,0.277729,0.256122,0.273618
1,209,32.65600000007544,0.0470000000204891,55,32,False,False,489,524,568,1.0715746421267893,1.1615541922290389,0.9225352112676056,0.274576,0.256236,0.277752
1,210,32.76500000001397,0.0,56,32,False,False,492,524,574,1.065040650406504,1.1666666666666667,0.9128919860627178,0.274576,0.257808,0.282408
1,210,32.76500000001397,0.0,56,32,False,False,495,524,574,1.0585858585858585,1.1595959595959595,0.9128919860627178,0.274576,0.25938,0.28413
1,210,32.78100000007544,0.0160000000614672,56,32,False,False,495,524,574,1.0585858585858585,1.1595959595959595,0.9128919860627178,0.274576,0.25938,0.28413
1,210,32.79700000002049,0.0320000000065192,56,32,False,False,495,524,574,1.0585858585858585,1.1595959595959595,0.9128919860627178,0.274576,0.25938,0.28413
1,210,32.81200000003446,0.0470000000204891,56,32,False,False,495,524,574,1.0585858585858585,1.1595959595959595,0.9128919860627178,0.274576,0.25938,0.28413
1,211,32.92200000002049,0.0,57,32,False,False,507,527,583,1.039447731755424,1.1499013806706115,0.9039451114922813,0.277729,0.267189,0.295581
1,211,32.93700000003446,0.0150000000139698,57,32,False,False,507,527,580,1.039447731755424,1.143984220907298,0.9086206896551724,0.277729,0.267189,0.29406
1,211,32.93700000003446,0.0150000000139698,57,32,False,True,507,519,583,1.0236686390532543,1.1499013806706115,0.8902229845626072,0.269361,0.263133,0.295581
1,211,32.953000000095926,0.0310000000754371,57,32,False,False,507,527,583,1.039447731755424,1.1499013806706115,0.9039451114922813,0.277729,0.267189,0.295581
1,211,32.96900000004098,0.0470000000204891,57,32,False,False,510,527,580,1.0333333333333334,1.1372549019607843,0.9086206896551724,0.277729,0.26877,0.2958
1,212,33.078000000095926,0.0,58,32,False,False,516,530,598,1.0271317829457365,1.1589147286821706,0.8862876254180602,0.2809,0.27348,0.308568
1,212,33.09400000004098,0.0159999999450519,58,32,False,False,516,530,589,1.0271317829457365,1.1414728682170543,0.8998302207130731,0.2809,0.27348,0.303924
1,212,33.09400000004098,0.0159999999450519,58,32,False,False,516,530,592,1.0271317829457365,1.1472868217054264,0.8952702702702703,0.2809,0.27348,0.305472
1,212,33.10900000005495,0.0309999999590218,58,32,False,False,519,530,589,1.0211946050096339,1.1348747591522157,0.8998302207130731,0.2809,0.27507,0.305691
1,212,33.125,0.0469999999040737,58,32,False,False,519,530,589,1.0211946050096339,1.1348747591522157,0.8998302207130731,0.2809,0.27507,0.305691
1,213,33.25,0.0,59,32,False,False,527,536,595,1.01707779886148,1.1290322580645162,0.9008403361344538,0.287296,0.282472,0.313565
1,213,33.26500000001397,0.0150000000139698,59,32,False,False,527,536,595,1.01707779886148,1.1290322580645162,0.9008403361344538,0.287296,0.282472,0.313565
1,213,33.28100000007544,0.0310000000754371,59,32,False,True,527,533,609,1.0113851992409868,1.1555977229601517,0.8752052545155994,0.284089,0.280891,0.320943
1,213,33.31200000003446,0.0620000000344589,59,32,False,False,527,536,595,1.01707779886148,1.1290322580645162,0.9008403361344538,0.287296,0.282472,0.313565
1,213,33.31200000003446,0.0620000000344589,59,32,False,False,527,536,595,1.01707779886148,1.1290322580645162,0.9008403361344538,0.287296,0.282472,0.313565
1,214,33.42200000002049,0.0,60,32,False,False,524,530,598,1.0114503816793894,1.1412213740458015,0.8862876254180602,0.2809,0.27772,0.313352
1,214,33.42200000002049,0.0,60,32,False,False,527,530,598,1.0056925996204933,1.1347248576850095,0.8862876254180602,0.2809,0.27931,0.315146
1,214,33.43700000003446,0.0150000000139698,60,32,False,False,530,533,601,1.0056603773584907,1.1339622641509435,0.8868552412645591,0.284089,0.28249,0.31853
1,214,33.453000000095926,0.0310000000754371,60,32,False,False,533,536,601,1.0056285178236397,1.127579737335835,0.891846921797005,0.287296,0.285688,0.320333
1,214,33.46900000004098,0.0470000000204891,60,32,False,False,533,533,601,1.0,1.127579737335835,0.8868552412645591,0.284089,0.284089,0.320333
1,215,33.578000000095926,0.0,61,32,False,False,530,533,601,1.0056603773584907,1.1339622641509435,0.8868552412645591,0.284089,0.28249,0.31853
1,215,33.59400000004098,0.0159999999450519,61,32,False,False,527,533,595,1.0113851992409868,1.1290322580645162,0.8957983193277311,0.284089,0.280891,0.313565
1,215,33.60900000005495,0.0309999999590218,61,32,False,False,527,533,595,1.0113851992409868,1.1290322580645162,0.8957983193277311,0.284089,0.280891,0.313565
1,215,33.60900000005495,0.0309999999590218,61,32,False,False,527,530,595,1.0056925996204933,1.1290322580645162,0.8907563025210085,0.2809,0.27931,0.313565
1,215,33.60900000005495,0.0309999999590218,61,32,False,False,527,533,595,1.0113851992409868,1.1290322580645162,0.8957983193277311,0.284089,0.280891,0.313565
1,216,33.71900000004098,0.0,62,32,False,False,516,521,583,1.0096899224806202,1.12984496124031,0.8936535162950258,0.271441,0.268836,0.300828
1,216,33.71900000004098,0.0,62,32,False,False,516,524,583,1.0155038759689923,1.12984496124031,0.8987993138936535,0.274576,0.270384,0.300828
1,216,33.73400000005495,0.0150000000139698,62,32,False,False,516,527,586,1.0213178294573644,1.1356589147286822,0.8993174061433447,0.277729,0.271932,0.302376
1,216,33.75,0.0309999999590218,62,32,False,False,516,524,586,1.0155038759689923,1.1356589147286822,0.89419795221843,0.274576,0.270384,0.302376
1,216,33.76500000001397,0.0459999999729916,62,32,False,False,516,527,586,1.0213178294573644,1.1356589147286822,0.8993174061433447,0.277729,0.271932,0.302376
1,217,33.875,0.0,63,32,False,True,507,498,554,0.9822485207100592,1.0927021696252466,0.8989169675090253,0.248004,0.252486,0.280878
1,217,33.875,0.0,63,32,False,False,507,513,574,1.0118343195266273,1.1321499013806706,0.8937282229965157,0.263169,0.260091,0.291018
1,217,33.89000000001397,0.0150000000139698,63,32,False,False,507,516,574,1.017751479289941,1.1321499013806706,0.8989547038327527,0.266256,0.261612,0.291018
1,217,33.90600000007544,0.0310000000754371,63,32,False,False,507,513,574,1.0118343195266273,1.1321499013806706,0.8937282229965157,0.263169,0.260091,0.291018
1,217,33.92200000002049,0.0470000000204891,63,32,False,False,507,513,574,1.0118343195266273,1.1321499013806706,0.8937282229965157,0.263169,0.260091,0.291018
1,218,34.04700000002049,0.0,64,32,False,False,507,507,571,1.0,1.126232741617357,0.8879159369527145,0.257049,0.257049,0.289497
1,218,34.06200000003446,0.0150000000139698,64,32,False,False,507,507,568,1.0,1.1203155818540433,0.8926056338028169,0.257049,0.257049,0.287976
1,218,34.078000000095926,0.0310000000754371,64,32,False,False,507,504,568,0.9940828402366864,1.1203155818540433,0.8873239436619719,0.254016,0.255528,0.287976
1,218,34.078000000095926,0.0310000000754371,64,32,False,False,507,507,568,1.0,1.1203155818540433,0.8926056338028169,0.257049,0.257049,0.287976
1,218,34.09400000004098,0.0470000000204891,64,32,False,False,507,504,568,0.9940828402366864,1.1203155818540433,0.8873239436619719,0.254016,0.255528,0.287976
1,219,34.203000000095926,0.0,65,32,False,False,507,489,557,0.9644970414201184,1.0986193293885602,0.8779174147217235,0.239121,0.247923,0.282399
1,219,34.203000000095926,0.0,65,32,False,False,507,489,557,0.9644970414201184,1.0986193293885602,0.8779174147217235,0.239121,0.247923,0.282399
1,219,34.21900000004098,0.0159999999450519,65,32,False,False,507,489,557,0.9644970414201184,1.0986193293885602,0.8779174147217235,0.239121,0.247923,0.282399
1,219,34.23400000005495,0.0309999999590218,65,32,False,False,507,489,557,0.9644970414201184,1.0986193293885602,0.8779174147217235,0.239121,0.247923,0.282399
1,219,34.25,0.0469999999040737,65,32,False,False,507,489,557,0.9644970414201184,1.0986193293885602,0.8779174147217235,0.239121,0.247923,0.282399
1,220,34.35900000005495,0.0,66,32,False,False,504,478,548,0.9484126984126984,1.0873015873015872,0.8722627737226277,0.228484,0.240912,0.276192
1,220,34.375,0.0159999999450519,66,32,False,False,504,478,545,0.9484126984126984,1.0813492063492063,0.8770642201834863,0.228484,0.240912,0.27468
1,220,34.375,0.0159999999450519,66,32,False,False,504,478,545,0.9484126984126984,1.0813492063492063,0.8770642201834863,0.228484,0.240912,0.27468
1,220,34.39000000001397,0.0309999999590218,66,32,False,False,501,475,545,0.9481037924151696,1.0878243512974053,0.8715596330275229,0.225625,0.237975,0.273045
1,220,34.40600000007544,0.0470000000204891,66,32,False,False,504,475,545,0.9424603174603174,1.0813492063492063,0.8715596330275229,0.225625,0.2394,0.27468
1,221,34.51500000001397,0.0,66,33,False,False,507,475,545,0.9368836291913215,1.0749506903353057,0.8715596330275229,0.225625,0.240825,0.276315
1,221,34.51500000001397,0.0,66,33,False,False,507,480,539,0.9467455621301775,1.0631163708086786,0.8905380333951762,0.2304,0.24336,0.273273
1,221,34.54700000002049,0.0320000000065192,66,33,False,False,510,478,542,0.9372549019607843,1.0627450980392157,0.8819188191881919,0.228484,0.24378,0.27642
1,221,34.54700000002049,0.0320000000065192,66,33,False,False,513,480,539,0.935672514619883,1.050682261208577,0.8905380333951762,0.2304,0.24624,0.276507
1,221,34.56200000003446,0.0470000000204891,66,33,False,True,513,478,536,0.9317738791423001,1.0448343079922027,0.8917910447761194,0.228484,0.245214,0.274968
1,222,34.68700000003446,0.0150000000139698,65,33,False,False,513,478,542,0.9317738791423001,1.0565302144249513,0.8819188191881919,0.228484,0.245214,0.278046
1,222,34.68700000003446,0.0150000000139698,65,33,False,False,513,478,539,0.9317738791423001,1.050682261208577,0.8868274582560297,0.228484,0.245214,0.276507
1,222,34.703000000095926,0.0310000000754371,65,33,False,False,513,478,539,0.9317738791423001,1.050682261208577,0.8868274582560297,0.228484,0.245214,0.276507
1,222,34.703000000095926,0.0310000000754371,65,33,False,True,513,478,527,0.9317738791423001,1.02729044834308,0.9070208728652751,0.228484,0.245214,0.270351
1,222,34.73400000005495,0.0620000000344589,65,33,False,False,513,478,539,0.9317738791423001,1.050682261208577,0.8868274582560297,0.228484,0.245214,0.276507
1,223,34.85900000005495,0.0150000000139698,64,33,False,False,513,483,545,0.9415204678362573,1.0623781676413255,0.8862385321100917,0.233289,0.247779,0.279585
1,223,34.85900000005495,0.0150000000139698,64,33,False,True,516,486,536,0.9418604651162791,1.0387596899224807,0.9067164179104478,0.236196,0.250776,0.276576
1,223,34.875,0.0309999999590218,64,33,False,False,516,483,548,0.936046511627907,1.062015503875969,0.8813868613138686,0.233289,0.249228,0.282768
1,223,34.89000000001397,0.0459999999729916,64,33,False,False,513,486,551,0.9473684210526315,1.0740740740740742,0.8820326678765881,0.236196,0.249318,0.282663
1,223,34.89000000001397,0.0459999999729916,64,33,False,False,519,489,554,0.9421965317919075,1.0674373795761078,0.8826714801444043,0.239121,0.253791,0.287526
1,224,35.0,0.0,63,33,False,False,516,501,563,0.9709302325581395,1.0910852713178294,0.8898756660746003,0.251001,0.258516,0.290508
1,224,35.0,0.0,63,33,False,False,519,507,565,0.976878612716763,1.0886319845857417,0.8973451327433628,0.257049,0.263133,0.293235
1,224,35.01500000001397,0.0150000000139698,63,33,False,False,516,504,568,0.9767441860465116,1.1007751937984496,0.8873239436619719,0.254016,0.260064,0.293088
1,224,35.03100000007544,0.0310000000754371,63,33,False,False,519,507,565,0.976878612716763,1.0886319845857417,0.8973451327433628,0.257049,0.263133,0.293235
1,224,35.03100000007544,0.0310000000754371,63,33,False,False,516,507,565,0.9825581395348837,1.0949612403100775,0.8973451327433628,0.257049,0.261612,0.29154
1,225,35.14000000001397,0.0,62,33,False,False,513,516,574,1.0058479532163742,1.1189083820662769,0.8989547038327527,0.266256,0.264708,0.294462
1,225,35.17200000002049,0.0320000000065192,62,33,False,False,513,519,580,1.0116959064327486,1.1306042884990253,0.8948275862068965,0.269361,0.266247,0.29754
1,225,35.17200000002049,0.0320000000065192,62,33,False,False,516,516,574,1.0,1.1124031007751938,0.8989547038327527,0.266256,0.266256,0.296184
1,225,35.18700000003446,0.0470000000204891,62,33,False,False,516,516,574,1.0,1.1124031007751938,0.8989547038327527,0.266256,0.266256,0.296184
1,225,35.203000000095926,0.0630000000819563,62,33,False,False,516,519,574,1.005813953488372,1.1124031007751938,0.9041811846689896,0.269361,0.267804,0.296184
1,226,35.31200000003446,0.0,61,33,False,False,519,521,580,1.0038535645472062,1.117533718689788,0.8982758620689655,0.271441,0.270399,0.30102
1,226,35.328000000095926,0.0160000000614672,61,33,False,False,519,524,580,1.0096339113680155,1.117533718689788,0.903448275862069,0.274576,0.271956,0.30102
1,226,35.328000000095926,0.0160000000614672,61,33,False,False,519,521,580,1.0038535645472062,1.117533718689788,0.8982758620689655,0.271441,0.270399,0.30102
1,226,35.35900000005495,0.0470000000204891,61,33,False,False,519,521,580,1.0038535645472062,1.117533718689788,0.8982758620689655,0.271441,0.270399,0.30102
1,226,35.375,0.062999999965541,61,33,False,False,519,521,583,1.0038535645472062,1.1233140655105973,0.8936535162950258,0.271441,0.270399,0.302577
1,227,35.48400000005495,0.0,60,33,False,False,521,527,589,1.0115163147792707,1.1305182341650672,0.8947368421052632,0.277729,0.274567,0.306869
1,227,35.5,0.0159999999450519,60,33,False,False,521,527,589,1.0115163147792707,1.1305182341650672,0.8947368421052632,0.277729,0.274567,0.306869
1,227,35.5,0.0159999999450519,60,33,False,False,521,527,589,1.0115163147792707,1.1305182341650672,0.8947368421052632,0.277729,0.274567,0.306869
1,227,35.53100000007544,0.0470000000204891,60,33,False,False,521,527,589,1.0115163147792707,1.1305182341650672,0.8947368421052632,0.277729,0.274567,0.306869
1,227,35.53100000007544,0.0470000000204891,60,33,False,False,521,527,589,1.0115163147792707,1.1305182341650672,0.8947368421052632,0.277729,0.274567,0.306869
1,228,35.64000000001397,0.0,59,33,False,False,521,530,589,1.017274472168906,1.1305182341650672,0.8998302207130731,0.2809,0.27613,0.306869
1,228,35.64000000001397,0.0,59,33,False,False,519,530,589,1.0211946050096339,1.1348747591522157,0.8998302207130731,0.2809,0.27507,0.305691
1,228,35.65600000007544,0.0160000000614672,59,33,False,False,519,530,592,1.0211946050096339,1.140655105973025,0.8952702702702703,0.2809,0.27507,0.307248
1,228,35.65600000007544,0.0160000000614672,59,33,False,False,519,527,589,1.0154142581888246,1.1348747591522157,0.8947368421052632,0.277729,0.273513,0.305691
1,228,35.67200000002049,0.0320000000065192,59,33,False,False,513,530,592,1.0331384015594542,1.1539961013645224,0.8952702702702703,0.2809,0.27189,0.303696
1,229,35.78100000007544,0.0,58,33,False,False,516,530,586,1.0271317829457365,1.1356589147286822,0.9044368600682594,0.2809,0.27348,0.302376
1,229,35.81200000003446,0.0309999999590218,58,33,False,False,516,530,586,1.0271317829457365,1.1356589147286822,0.9044368600682594,0.2809,0.27348,0.302376
1,229,35.81200000003446,0.0309999999590218,58,33,False,False,516,524,589,1.0155038759689923,1.1414728682170543,0.8896434634974533,0.274576,0.270384,0.303924
1,229,35.828000000095926,0.0470000000204891,58,33,False,False,516,527,586,1.0213178294573644,1.1356589147286822,0.8993174061433447,0.277729,0.271932,0.302376
1,229,35.828000000095926,0.0470000000204891,58,33,False,False,513,530,586,1.0331384015594542,1.142300194931774,0.9044368600682594,0.2809,0.27189,0.300618
1,230,35.93700000003446,0.0,57,33,False,False,507,527,580,1.039447731755424,1.143984220907298,0.9086206896551724,0.277729,0.267189,0.29406
1,230,35.953000000095926,0.0160000000614672,57,33,False,False,507,527,577,1.039447731755424,1.1380670611439843,0.9133448873483535,0.277729,0.267189,0.292539
1,230,35.98400000005495,0.0470000000204891,57,33,False,False,504,530,580,1.0515873015873016,1.1507936507936507,0.9137931034482759,0.2809,0.26712,0.29232
1,230,35.98400000005495,0.0470000000204891,57,33,False,False,507,530,580,1.0453648915187377,1.143984220907298,0.9137931034482759,0.2809,0.26871,0.29406
1,230,36.0,0.062999999965541,57,33,False,False,507,527,580,1.039447731755424,1.143984220907298,0.9086206896551724,0.277729,0.267189,0.29406
1,231,36.10900000005495,0.0,56,33,False,False,498,527,574,1.0582329317269077,1.1526104417670682,0.9181184668989547,0.277729,0.262446,0.285852
1,231,36.10900000005495,0.0,56,33,False,False,498,530,574,1.0642570281124497,1.1526104417670682,0.9233449477351916,0.2809,0.26394,0.285852
1,231,36.125,0.0159999999450519,56,33,False,False,498,530,574,1.0642570281124497,1.1526104417670682,0.9233449477351916,0.2809,0.26394,0.285852
1,231,36.125,0.0159999999450519,56,33,False,False,498,527,574,1.0582329317269077,1.1526104417670682,0.9181184668989547,0.277729,0.262446,0.285852
1,231,36.14000000001397,0.0309999999590218,56,33,False,False,498,530,571,1.0642570281124497,1.1465863453815262,0.9281961471103327,0.2809,0.26394,0.284358
1,232,36.25,0.0,55,33,False,False,492,530,568,1.0772357723577235,1.1544715447154472,0.9330985915492958,0.2809,0.26076,0.279456
1,232,36.25,0.0,55,33,False,False,492,530,568,1.0772357723577235,1.1544715447154472,0.9330985915492958,0.2809,0.26076,0.279456
1,232,36.26500000001397,0.0150000000139698,55,33,False,False,495,533,565,1.0767676767676768,1.1414141414141414,0.9433628318584071,0.284089,0.263835,0.279675
1,232,36.28100000007544,0.0310000000754371,55,33,False,False,489,530,568,1.0838445807770962,1.1615541922290389,0.9330985915492958,0.2809,0.25917,0.277752
1,232,36.29700000002049,0.0470000000204891,55,33,False,False,489,530,565,1.0838445807770962,1.1554192229038855,0.9380530973451328,0.2809,0.25917,0.276285
1,233,36.40600000007544,0.0,54,33,False,False,483,536,563,1.1097308488612836,1.165631469979296,0.9520426287744227,0.287296,0.258888,0.271929
1,233,36.40600000007544,0.0,54,33,False,False,483,533,560,1.10351966873706,1.1594202898550725,0.9517857142857142,0.284089,0.257439,0.27048
1,233,36.42200000002049,0.0159999999450519,54,33,False,False,483,536,560,1.1097308488612836,1.1594202898550725,0.9571428571428572,0.287296,0.258888,0.27048
1,233,36.43700000003446,0.0309999999590218,54,33,False,False,483,533,560,1.10351966873706,1.1594202898550725,0.9517857142857142,0.284089,0.257439,0.27048
1,233,36.43700000003446,0.0309999999590218,54,33,False,False,483,533,560,1.10351966873706,1.1594202898550725,0.9517857142857142,0.284089,0.257439,0.27048
1,234,36.54700000002049,0.0,53,33,False,False,463,530,548,1.144708423326134,1.183585313174946,0.9671532846715328,0.2809,0.24539,0.253724
1,234,36.56200000003446,0.0150000000139698,53,33,False,False,463,530,545,1.144708423326134,1.1771058315334773,0.9724770642201835,0.2809,0.24539,0.252335
1,234,36.59400000004098,0.0470000000204891,53,33,False,False,463,530,545,1.144708423326134,1.1771058315334773,0.9724770642201835,0.2809,0.24539,0.252335
1,234,36.59400000004098,0.0470000000204891,53,33,False,False,463,530,545,1.144708423326134,1.1771058315334773,0.9724770642201835,0.2809,0.24539,0.252335
1,234,36.60900000005495,0.0620000000344589,53,33,False,False,463,530,545,1.144708423326134,1.1771058315334773,0.9724770642201835,0.2809,0.24539,0.252335
1,235,36.71900000004098,0.0,52,33,False,False,439,524,527,1.193621867881549,1.2004555808656037,0.9943074003795066,0.274576,0.230036,0.231353
1,235,36.71900000004098,0.0,52,33,False,False,436,524,524,1.201834862385321,1.201834862385321,1.0,0.274576,0.228464,0.228464
1,235,36.75,0.0309999999590218,52,33,False,False,436,521,524,1.194954128440367,1.201834862385321,0.9942748091603053,0.271441,0.227156,0.228464
1,235,36.76500000001397,0.0459999999729916,52,33,False,False,434,521,521,1.2004608294930876,1.2004608294930876,1.0,0.271441,0.226114,0.226114
1,235,36.76500000001397,0.0459999999729916,52,33,False,False,434,521,524,1.2004608294930876,1.207373271889401,0.9942748091603053,0.271441,0.226114,0.227416
1,236,36.875,0.0,51,33,False,False,413,521,507,1.261501210653753,1.2276029055690072,1.0276134122287968,0.271441,0.215173,0.209391
1,236,36.875,0.0,51,33,False,False,410,521,504,1.2707317073170732,1.2292682926829268,1.0337301587301588,0.271441,0.21361,0.20664
1,236,36.89000000001397,0.0150000000139698,51,33,False,False,410,521,504,1.2707317073170732,1.2292682926829268,1.0337301587301588,0.271441,0.21361,0.20664
1,236,36.89000000001397,0.0150000000139698,51,33,False,False,410,521,501,1.2707317073170732,1.221951219512195,1.0399201596806387,0.271441,0.21361,0.20541
1,236,36.92200000002049,0.0470000000204891,51,33,False,False,410,521,501,1.2707317073170732,1.221951219512195,1.0399201596806387,0.271441,0.21361,0.20541
1,237,37.03100000007544,0.0,50,33,False,False,395,530,492,1.3417721518987342,1.2455696202531645,1.0772357723577235,0.2809,0.20935,0.19434
1,237,37.06200000003446,0.0309999999590218,50,33,False,False,395,530,486,1.3417721518987342,1.230379746835443,1.0905349794238683,0.2809,0.20935,0.19197
1,237,37.06200000003446,0.0309999999590218,50,33,False,False,395,530,486,1.3417721518987342,1.230379746835443,1.0905349794238683,0.2809,0.20935,0.19197
1,237,37.078000000095926,0.0470000000204891,50,33,False,False,395,530,486,1.3417721518987342,1.230379746835443,1.0905349794238683,0.2809,0.20935,0.19197
1,237,37.078000000095926,0.0470000000204891,50,33,False,False,395,530,486,1.3417721518987342,1.230379746835443,1.0905349794238683,0.2809,0.20935,0.19197
1,238,37.203000000095926,0.0,50,34,False,False,392,527,486,1.344387755102041,1.239795918367347,1.0843621399176955,0.277729,0.206584,0.190512
1,238,37.203000000095926,0.0,50,34,False,False,395,530,483,1.3417721518987342,1.2227848101265824,1.0973084886128364,0.2809,0.20935,0.190785
1,238,37.21900000004098,0.0159999999450519,50,34,False,False,392,530,483,1.3520408163265305,1.2321428571428572,1.0973084886128364,0.2809,0.20776,0.189336
1,238,37.23400000005495,0.0309999999590218,50,34,False,False,392,530,480,1.3520408163265305,1.2244897959183674,1.1041666666666667,0.2809,0.20776,0.18816
1,238,37.23400000005495,0.0309999999590218,50,34,False,False,395,530,480,1.3417721518987342,1.2151898734177216,1.1041666666666667,0.2809,0.20935,0.1896
1,239,37.34400000004098,0.0,51,34,False,False,392,533,483,1.3596938775510203,1.2321428571428572,1.10351966873706,0.284089,0.208936,0.189336
1,239,37.34400000004098,0.0,51,34,False,False,392,530,480,1.3520408163265305,1.2244897959183674,1.1041666666666667,0.2809,0.20776,0.18816
1,239,37.35900000005495,0.0150000000139698,51,34,False,False,392,530,480,1.3520408163265305,1.2244897959183674,1.1041666666666667,0.2809,0.20776,0.18816
1,239,37.375,0.0309999999590218,51,34,False,False,392,533,486,1.3596938775510203,1.239795918367347,1.0967078189300412,0.284089,0.208936,0.190512
1,239,37.375,0.0309999999590218,51,34,False,False,392,530,480,1.3520408163265305,1.2244897959183674,1.1041666666666667,0.2809,0.20776,0.18816
1,240,37.48400000005495,0.0,52,34,False,False,392,530,480,1.3520408163265305,1.2244897959183674,1.1041666666666667,0.2809,0.20776,0.18816
1,240,37.48400000005495,0.0,52,34,False,False,390,536,483,1.3743589743589744,1.2384615384615385,1.1097308488612836,0.287296,0.20904,0.18837
1,240,37.5,0.0159999999450519,52,34,False,False,392,527,480,1.344387755102041,1.2244897959183674,1.0979166666666667,0.277729,0.206584,0.18816
1,240,37.53100000007544,0.0470000000204891,52,34,False,False,395,530,483,1.3417721518987342,1.2227848101265824,1.0973084886128364,0.2809,0.20935,0.190785
1,240,37.53100000007544,0.0470000000204891,52,34,False,True,404,542,498,1.3415841584158417,1.2326732673267327,1.0883534136546185,0.293764,0.218968,0.201192
1,241,37.64000000001397,0.0,53,34,False,True,445,536,530,1.2044943820224718,1.1910112359550562,1.0113207547169811,0.287296,0.23852,0.23585
1,241,37.65600000007544,0.0160000000614672,53,34,False,False,451,536,530,1.188470066518847,1.1751662971175165,1.0113207547169811,0.287296,0.241736,0.23903
1,241,37.65600000007544,0.0160000000614672,53,34,False,False,454,539,536,1.1872246696035242,1.1806167400881058,1.0055970149253732,0.290521,0.244706,0.243344
1,241,37.67200000002049,0.0320000000065192,53,34,False,False,457,539,536,1.1794310722100656,1.1728665207877462,1.0055970149253732,0.290521,0.246323,0.244952
1,241,37.68700000003446,0.0470000000204891,53,34,False,False,457,539,536,1.1794310722100656,1.1728665207877462,1.0055970149253732,0.290521,0.246323,0.244952
1,242,37.79700000002049,0.0,54,34,False,False,469,542,548,1.1556503198294243,1.1684434968017057,0.9890510948905109,0.293764,0.254198,0.257012
1,242,37.81200000003446,0.0150000000139698,54,34,False,False,469,539,548,1.1492537313432836,1.1684434968017057,0.9835766423357665,0.290521,0.252791,0.257012
1,242,37.828000000095926,0.0310000000754371,54,34,False,False,469,542,548,1.1556503198294243,1.1684434968017057,0.9890510948905109,0.293764,0.254198,0.257012
1,242,37.828000000095926,0.0310000000754371,54,34,False,False,469,542,548,1.1556503198294243,1.1684434968017057,0.9890510948905109,0.293764,0.254198,0.257012
1,242,37.85900000005495,0.0620000000344589,54,34,False,False,472,542,548,1.1483050847457628,1.1610169491525424,0.9890510948905109,0.293764,0.255824,0.258656
1,243,37.96900000004098,0.0,55,34,False,False,489,539,563,1.1022494887525562,1.1513292433537832,0.9573712255772646,0.290521,0.263571,0.275307
1,243,37.98400000005495,0.0150000000139698,55,34,False,False,489,539,563,1.1022494887525562,1.1513292433537832,0.9573712255772646,0.290521,0.263571,0.275307
1,243,38.0,0.0309999999590218,55,34,False,False,489,542,565,1.1083844580777096,1.1554192229038855,0.95929203539823,0.293764,0.265038,0.276285
1,243,38.0,0.0309999999590218,55,34,False,False,489,539,563,1.1022494887525562,1.1513292433537832,0.9573712255772646,0.290521,0.263571,0.275307
1,243,38.01500000001397,0.0459999999729916,55,34,False,False,489,539,565,1.1022494887525562,1.1554192229038855,0.9539823008849557,0.290521,0.263571,0.276285
1,244,38.14000000001397,0.0,56,34,False,False,492,539,571,1.0955284552845528,1.160569105691057,0.9439579684763573,0.290521,0.265188,0.280932
1,244,38.15600000007544,0.0160000000614672,56,34,False,False,492,539,571,1.0955284552845528,1.160569105691057,0.9439579684763573,0.290521,0.265188,0.280932
1,244,38.17200000002049,0.0320000000065192,56,34,False,False,492,539,571,1.0955284552845528,1.160569105691057,0.9439579684763573,0.290521,0.265188,0.280932
1,244,38.18700000003446,0.0470000000204891,56,34,False,False,492,539,571,1.0955284552845528,1.160569105691057,0.9439579684763573,0.290521,0.265188,0.280932
1,244,38.18700000003446,0.0470000000204891,56,34,False,False,495,539,571,1.0888888888888888,1.1535353535353536,0.9439579684763573,0.290521,0.266805,0.282645
1,245,38.29700000002049,0.0,57,34,False,False,501,536,577,1.0698602794411178,1.1516966067864272,0.92894280762565,0.287296,0.268536,0.289077
1,245,38.31200000003446,0.0150000000139698,57,34,False,False,501,536,577,1.0698602794411178,1.1516966067864272,0.92894280762565,0.287296,0.268536,0.289077
1,245,38.31200000003446,0.0150000000139698,57,34,False,False,507,536,577,1.057199211045365,1.1380670611439843,0.92894280762565,0.287296,0.271752,0.292539
1,245,38.328000000095926,0.0310000000754371,57,34,False,False,501,536,577,1.0698602794411178,1.1516966067864272,0.92894280762565,0.287296,0.268536,0.289077
1,245,38.34400000004098,0.0470000000204891,57,34,False,False,501,542,577,1.0818363273453093,1.1516966067864272,0.9393414211438474,0.293764,0.271542,0.289077
1,246,38.453000000095926,0.0,58,34,False,False,507,533,580,1.0512820512820513,1.143984220907298,0.9189655172413793,0.284089,0.270231,0.29406
1,246,38.453000000095926,0.0,58,34,False,False,507,533,580,1.0512820512820513,1.143984220907298,0.9189655172413793,0.284089,0.270231,0.29406
1,246,38.46900000004098,0.0159999999450519,58,34,False,False,507,533,580,1.0512820512820513,1.143984220907298,0.9189655172413793,0.284089,0.270231,0.29406
1,246,38.5,0.0469999999040737,58,34,False,False,507,533,580,1.0512820512820513,1.143984220907298,0.9189655172413793,0.284089,0.270231,0.29406
