repeat,point_index,session_time_s,point_time_s,cmd_x_mm,cmd_y_mm,is_outlier,edge_fail,smooth_pa0,smooth_pa5,smooth_pa6
2,374,58.67200000002049,0.0159999999450519,66,21,False,False,373.0,354.0,577.0
2,374,58.68700000003446,0.0309999999590218,66,21,False,False,373.5,354.0,577.0
2,374,58.703000000095926,0.0470000000204891,66,21,False,False,373.2,354.0,577.0
2,375,58.828000000095926,0.0160000000614672,65,21,False,False,372.0,348.0,577.0
2,375,58.828000000095926,0.0160000000614672,65,21,False,False,372.0,351.0,577.0
2,375,58.84400000004098,0.0320000000065192,65,21,False,False,372.0,352.0,577.0
2,375,58.85900000005495,0.0470000000204891,65,21,False,False,372.75,352.5,577.0
2,375,58.85900000005495,0.0470000000204891,65,21,False,False,373.2,352.8,577.0
2,376,58.96900000004098,0.0,64,21,False,True,375.0,348.0,577.0
2,376,58.96900000004098,0.0,64,21,False,False,375.0,352.5,578.5
2,376,58.98400000005495,0.0150000000139698,64,21,False,False,375.0,356.0,581.0
2,376,59.0,0.0309999999590218,64,21,False,False,375.0,356.25,580.0
2,376,59.01500000001397,0.0459999999729916,64,21,False,False,375.0,356.4,580.0
2,377,59.125,0.0,63,21,False,False,375.0,363.0,574.0
2,377,59.14000000001397,0.0150000000139698,63,21,False,False,375.0,363.0,575.5
2,377,59.14000000001397,0.0150000000139698,63,21,False,False,375.0,363.0,577.0
2,377,59.15600000007544,0.0310000000754371,63,21,False,False,374.25,362.25,576.25
2,377,59.15600000007544,0.0310000000754371,63,21,False,False,374.4,362.4,576.4
2,378,59.26500000001397,0.0,62,21,False,False,375.0,360.0,577.0
2,378,59.28100000007544,0.0160000000614672,62,21,False,False,373.5,361.5,575.5
2,378,59.28100000007544,0.0160000000614672,62,21,False,False,373.0,362.0,575.0
2,378,59.29700000002049,0.0320000000065192,62,21,False,False,372.75,362.25,574.75
2,378,59.31200000003446,0.0470000000204891,62,21,False,False,372.6,362.4,574.6
2,379,59.42200000002049,0.0,61,21,False,False,375.0,369.0,571.0
2,379,59.43700000003446,0.0150000000139698,61,21,False,False,375.0,367.5,569.5
2,379,59.43700000003446,0.0150000000139698,61,21,False,False,374.0,367.0,571.0
2,379,59.453000000095926,0.0310000000754371,61,21,False,False,374.25,366.75,570.25
2,379,59.46900000004098,0.0470000000204891,61,21,False,False,374.4,366.6,569.8
2,380,59.578000000095926,0.0,60,21,False,False,375.0,366.0,560.0
2,380,59.578000000095926,0.0,60,21,False,False,373.5,366.0,561.5
2,380,59.60900000005495,0.0309999999590218,60,21,False,False,374.0,367.0,562.0
2,380,59.60900000005495,0.0309999999590218,60,21,False,False,373.5,366.75,562.25
2,380,59.625,0.0469999999040737,60,21,False,False,373.8,366.6,562.4
2,381,59.73400000005495,0.0,59,21,False,False,375.0,369.0,557.0
2,381,59.75,0.0159999999450519,59,21,False,False,373.5,367.5,558.5
2,381,59.75,0.0159999999450519,59,21,False,False,373.0,367.0,559.0
2,381,59.76500000001397,0.0309999999590218,59,21,False,False,372.75,366.75,559.25
2,381,59.78100000007544,0.0470000000204891,59,21,False,False,372.6,367.2,558.8
2,382,59.89000000001397,0.0,58,21,False,False,375.0,369.0,563.0
2,382,59.90600000007544,0.0160000000614672,58,21,False,False,373.5,369.0,563.0
2,382,59.92200000002049,0.0320000000065192,58,21,False,False,373.0,369.0,563.0
2,382,59.92200000002049,0.0320000000065192,58,21,False,False,373.5,369.0,563.5
2,382,59.93700000003446,0.0470000000204891,58,21,False,False,373.2,368.4,563.4
2,383,60.04700000002049,0.0,57,21,False,False,372.0,366.0,568.0
2,383,60.04700000002049,0.0,57,21,False,False,372.0,367.5,569.5
2,383,60.078000000095926,0.0310000000754371,57,21,False,False,372.0,368.0,570.0
2,383,60.078000000095926,0.0310000000754371,57,21,False,False,372.0,368.25,570.25
2,383,60.09400000004098,0.0470000000204891,57,21,False,False,372.0,367.8,570.4
2,384,60.203000000095926,0.0,56,21,False,False,372.0,369.0,574.0
2,384,60.21900000004098,0.0159999999450519,56,21,False,True,370.5,361.5,575.5
2,384,60.21900000004098,0.0159999999450519,56,21,False,False,371.0,364.0,575.0
2,384,60.23400000005495,0.0309999999590218,56,21,False,False,371.25,365.25,574.75
2,384,60.25,0.0469999999040737,56,21,False,False,371.4,366.0,575.2
2,385,60.35900000005495,0.0,55,21,False,False,369.0,369.0,577.0
2,385,60.375,0.0159999999450519,55,21,False,False,369.0,369.0,577.0
2,385,60.39000000001397,0.0309999999590218,55,21,False,False,369.0,369.0,577.0
2,385,60.39000000001397,0.0309999999590218,55,21,False,False,369.0,369.0,577.0
2,385,60.40600000007544,0.0470000000204891,55,21,False,False,369.0,369.0,577.0
2,386,60.51500000001397,0.0,54,21,False,False,363.0,366.0,580.0
2,386,60.53100000007544,0.0160000000614672,54,21,False,False,366.0,366.0,580.0
2,386,60.53100000007544,0.0160000000614672,54,21,False,False,367.0,367.0,581.0
2,386,60.56200000003446,0.0470000000204891,54,21,False,False,367.5,367.5,580.75
2,386,60.56200000003446,0.0470000000204891,54,21,False,False,367.8,367.8,580.6
2,387,60.67200000002049,0.0,53,21,False,False,366.0,366.0,574.0
2,387,60.68700000003446,0.0150000000139698,53,21,False,False,366.0,367.5,575.5
2,387,60.68700000003446,0.0150000000139698,53,21,False,False,366.0,368.0,576.0
2,387,60.703000000095926,0.0310000000754371,53,21,False,False,366.0,368.25,576.25
2,387,60.71900000004098,0.0470000000204891,53,21,False,False,366.0,368.4,576.4
2,388,60.828000000095926,0.0,52,21,False,False,363.0,366.0,571.0
2,388,60.828000000095926,0.0,52,21,False,False,363.0,367.5,571.0
2,388,60.85900000005495,0.0309999999590218,52,21,False,False,363.0,367.0,571.0
2,388,60.85900000005495,0.0309999999590218,52,21,False,False,363.0,366.75,571.0
2,388,60.875,0.0469999999040737,52,21,False,False,363.0,366.6,571.0
2,389,60.98400000005495,0.0,51,21,False,False,363.0,366.0,568.0
2,389,61.0,0.0159999999450519,51,21,False,False,363.0,366.0,568.0
2,389,61.0,0.0159999999450519,51,21,False,False,363.0,366.0,569.0
2,389,61.01500000001397,0.0309999999590218,51,21,False,False,363.0,366.0,568.75
2,389,61.03100000007544,0.0470000000204891,51,21,False,False,362.4,364.8,568.6
2,390,61.14000000001397,0.0,50,21,False,False,357.0,366.0,560.0
2,390,61.15600000007544,0.0160000000614672,50,21,False,False,358.5,366.0,560.0
2,390,61.15600000007544,0.0160000000614672,50,21,False,False,359.0,366.0,560.0
2,390,61.17200000002049,0.0320000000065192,50,21,False,False,359.25,366.0,560.0
2,390,61.18700000003446,0.0470000000204891,50,21,False,False,359.4,366.0,560.0
2,391,61.29700000002049,0.0,50,22,False,True,384.0,381.0,560.0
2,391,61.29700000002049,0.0,50,22,False,False,372.0,372.0,558.5
2,391,61.328000000095926,0.0310000000754371,50,22,False,True,371.0,371.0,558.0
2,391,61.328000000095926,0.0310000000754371,50,22,False,False,368.25,372.0,557.75
2,391,61.34400000004098,0.0470000000204891,50,22,False,False,366.6,370.8,558.8
2,392,61.453000000095926,0.0,51,22,False,False,363.0,372.0,571.0
2,392,61.46900000004098,0.0159999999450519,51,22,False,False,363.0,372.0,571.0
2,392,61.46900000004098,0.0159999999450519,51,22,False,False,363.0,372.0,571.0
2,392,61.48400000005495,0.0309999999590218,51,22,False,False,362.25,371.25,570.25
2,392,61.5,0.0469999999040737,51,22,False,False,362.4,371.4,570.4
2,393,61.60900000005495,0.0,52,22,False,True,372.0,372.0,574.0
2,393,61.60900000005495,0.0,52,22,False,False,367.5,373.5,575.5
2,393,61.64000000001397,0.0309999999590218,52,22,False,False,366.0,373.0,576.0
2,393,61.64000000001397,0.0309999999590218,52,22,False,False,365.25,372.75,576.25
2,393,61.65600000007544,0.0470000000204891,52,22,False,False,364.8,372.6,575.8
2,394,61.76500000001397,0.0,53,22,False,False,369.0,375.0,586.0
2,394,61.78100000007544,0.0160000000614672,53,22,False,False,369.0,373.5,584.5
2,394,61.78100000007544,0.0160000000614672,53,22,False,False,369.0,373.0,585.0
2,394,61.79700000002049,0.0320000000065192,53,22,False,False,368.25,372.75,584.5
2,394,61.81200000003446,0.0470000000204891,53,22,False,True,368.4,375.0,586.6
2,395,61.92200000002049,0.0,54,22,False,False,372.0,375.0,586.0
2,395,61.93700000003446,0.0150000000139698,54,22,False,False,372.0,375.0,586.0
2,395,61.93700000003446,0.0150000000139698,54,22,False,False,371.0,375.0,586.0
2,395,61.953000000095926,0.0310000000754371,54,22,False,False,370.5,375.0,586.0
2,395,61.953000000095926,0.0310000000754371,54,22,False,False,370.2,375.0,586.0
2,396,62.06200000003446,0.0,55,22,False,False,372.0,372.0,583.0
2,396,62.078000000095926,0.0160000000614672,55,22,False,False,372.0,372.0,583.0
2,396,62.078000000095926,0.0160000000614672,55,22,False,False,372.0,372.0,583.0
2,396,62.09400000004098,0.0320000000065192,55,22,False,False,372.0,372.0,582.25
2,396,62.09400000004098,0.0320000000065192,55,22,False,False,372.0,372.0,582.4
2,397,62.21900000004098,0.0,56,22,False,False,375.0,375.0,586.0
2,397,62.21900000004098,0.0,56,22,False,False,375.0,375.0,583.0
2,397,62.23400000005495,0.0150000000139698,56,22,False,False,375.0,375.0,582.0
2,397,62.23400000005495,0.0150000000139698,56,22,False,False,375.0,375.0,581.5
2,397,62.25,0.0309999999590218,56,22,False,False,374.4,373.8,581.2
2,398,62.375,0.0159999999450519,57,22,False,False,375.0,375.0,577.0
2,398,62.39000000001397,0.0309999999590218,57,22,False,False,375.0,373.5,577.0
2,398,62.39000000001397,0.0309999999590218,57,22,False,False,374.0,374.0,579.0
2,398,62.40600000007544,0.0470000000204891,57,22,False,False,374.25,374.25,578.5
2,398,62.40600000007544,0.0470000000204891,57,22,False,False,373.8,374.4,578.2
2,399,62.53100000007544,0.0,58,22,False,False,375.0,375.0,577.0
2,399,62.54700000002049,0.0159999999450519,58,22,False,False,376.5,375.0,577.0
2,399,62.54700000002049,0.0159999999450519,58,22,False,False,377.0,374.0,577.0
2,399,62.56200000003446,0.0309999999590218,58,22,False,False,376.5,374.25,577.0
2,399,62.56200000003446,0.0309999999590218,58,22,False,False,376.8,374.4,577.0
2,400,62.67200000002049,0.0,59,22,False,False,375.0,372.0,565.0
2,400,62.67200000002049,0.0,59,22,False,False,375.0,372.0,566.5
2,400,62.68700000003446,0.0150000000139698,59,22,False,False,375.0,372.0,566.0
2,400,62.68700000003446,0.0150000000139698,59,22,False,False,375.0,372.0,567.25
2,400,62.703000000095926,0.0310000000754371,59,22,False,False,375.0,372.0,568.0
2,401,62.81200000003446,0.0,60,22,False,False,378.0,372.0,580.0
2,401,62.81200000003446,0.0,60,22,False,False,378.0,372.0,580.0
2,401,62.828000000095926,0.0160000000614672,60,22,False,False,378.0,372.0,580.0
2,401,62.84400000004098,0.0320000000065192,60,22,False,False,377.25,372.0,577.75
2,401,62.84400000004098,0.0320000000065192,60,22,False,True,376.8,371.4,575.8
2,402,62.953000000095926,0.0,61,22,False,False,375.0,369.0,571.0
2,402,62.953000000095926,0.0,61,22,False,False,375.0,369.0,572.5
2,402,62.96900000004098,0.0159999999450519,61,22,False,False,375.0,370.0,573.0
2,402,62.98400000005495,0.0309999999590218,61,22,False,False,375.0,369.75,573.25
2,402,62.98400000005495,0.0309999999590218,61,22,False,False,375.0,369.6,573.4
2,403,63.09400000004098,0.0,62,22,False,False,378.0,372.0,580.0
2,403,63.10900000005495,0.0150000000139698,62,22,False,False,376.5,369.0,580.0
2,403,63.10900000005495,0.0150000000139698,62,22,False,False,375.0,368.0,579.0
2,403,63.125,0.0309999999590218,62,22,False,False,375.0,368.25,578.5
2,403,63.125,0.0309999999590218,62,22,False,False,375.0,368.4,578.2
2,404,63.25,0.0,63,22,False,False,378.0,369.0,577.0
2,404,63.26500000001397,0.0150000000139698,63,22,False,False,378.0,367.5,578.5
2,404,63.26500000001397,0.0150000000139698,63,22,False,False,377.0,367.0,580.0
2,404,63.28100000007544,0.0310000000754371,63,22,False,False,377.25,366.75,580.0
2,404,63.31200000003446,0.0620000000344589,63,22,False,False,377.4,366.6,580.0
2,405,63.42200000002049,0.0,64,22,False,False,378.0,360.0,583.0
2,405,63.42200000002049,0.0,64,22,False,False,378.0,361.5,581.5
2,405,63.43700000003446,0.0150000000139698,64,22,False,False,378.0,362.0,582.0
2,405,63.43700000003446,0.0150000000139698,64,22,False,False,378.0,362.25,581.5
2,405,63.453000000095926,0.0310000000754371,64,22,False,False,378.0,362.4,581.8
2,406,63.56200000003446,0.0,65,22,False,False,378.0,360.0,583.0
2,406,63.578000000095926,0.0160000000614672,65,22,False,False,378.0,361.5,583.0
2,406,63.578000000095926,0.0160000000614672,65,22,False,False,378.0,362.0,583.0
2,406,63.59400000004098,0.0320000000065192,65,22,False,False,378.75,361.5,583.0
2,406,63.625,0.062999999965541,65,22,False,False,378.6,361.8,583.0
2,407,63.73400000005495,0.0,66,22,False,False,378.0,357.0,580.0
2,407,63.73400000005495,0.0,66,22,False,False,378.0,357.0,580.0
2,407,63.75,0.0159999999450519,66,22,False,False,378.0,356.0,580.0
2,407,63.76500000001397,0.0309999999590218,66,22,False,False,378.0,356.25,580.0
2,407,63.76500000001397,0.0309999999590218,66,22,False,False,378.0,356.4,580.0
2,408,63.875,0.0,66,23,False,True,381.0,375.0,586.0
2,408,63.875,0.0,66,23,False,False,381.0,369.0,586.0
2,408,63.89000000001397,0.0150000000139698,66,23,False,False,382.0,370.0,586.0
2,408,63.89000000001397,0.0150000000139698,66,23,False,False,382.5,369.0,586.75
2,408,63.90600000007544,0.0310000000754371,66,23,False,False,382.8,368.4,587.2
2,409,64.01500000001397,0.0,65,23,False,False,384.0,366.0,592.0
2,409,64.01500000001397,0.0,65,23,False,False,384.0,366.0,590.5
2,409,64.03100000007544,0.0160000000614672,65,23,False,False,384.0,366.0,590.0
2,409,64.03100000007544,0.0160000000614672,65,23,False,False,384.0,366.0,590.5
2,409,64.04700000002049,0.0320000000065192,65,23,False,False,384.6,365.4,590.8
2,410,64.17200000002049,0.0159999999450519,64,23,False,False,384.0,369.0,595.0
2,410,64.17200000002049,0.0159999999450519,64,23,False,False,385.5,369.0,592.0
2,410,64.18700000003446,0.0309999999590218,64,23,False,False,387.0,369.0,592.0
2,410,64.20300000009593,0.0470000000204891,64,23,False,False,387.0,368.25,592.0
2,410,64.20300000009593,0.0470000000204891,64,23,False,False,387.0,367.8,592.0
2,411,64.32800000009593,0.0160000000614672,63,23,False,False,387.0,375.0,586.0
2,411,64.32800000009593,0.0160000000614672,63,23,False,False,387.0,376.5,586.0
2,411,64.34400000004098,0.0320000000065192,63,23,False,False,387.0,377.0,586.0
2,411,64.34400000004098,0.0320000000065192,63,23,False,False,387.0,378.0,585.25
2,411,64.35900000005495,0.0470000000204891,63,23,False,False,386.4,378.0,585.4
2,412,64.46900000004098,0.0,62,23,False,False,384.0,378.0,586.0
2,412,64.46900000004098,0.0,62,23,False,False,384.0,378.0,586.0
2,412,64.5,0.0309999999590218,62,23,False,False,384.0,378.0,586.0
2,412,64.5,0.0309999999590218,62,23,False,False,384.0,378.0,586.0
2,412,64.53100000007544,0.0620000000344589,62,23,False,False,384.0,379.2,586.0
2,413,64.64000000001397,0.0,61,23,False,False,384.0,381.0,589.0
2,413,64.65600000007544,0.0160000000614672,61,23,False,False,384.0,378.0,590.5
2,413,64.67200000002049,0.0320000000065192,61,23,False,False,384.0,379.0,590.0
2,413,64.67200000002049,0.0320000000065192,61,23,False,False,384.0,380.25,589.75
2,413,64.68700000003446,0.0470000000204891,61,23,False,False,384.0,381.0,589.6
2,414,64.81200000003446,0.0,60,23,False,False,384.0,384.0,589.0
2,414,64.81200000003446,0.0,60,23,False,False,384.0,384.0,589.0
2,414,64.82800000009593,0.0160000000614672,60,23,False,False,384.0,384.0,590.0
2,414,64.82800000009593,0.0160000000614672,60,23,False,False,384.0,384.0,589.75
2,414,64.84400000004098,0.0320000000065192,60,23,False,False,384.0,384.0,590.2
2,415,64.96900000004098,0.0159999999450519,59,23,False,False,384.0,384.0,592.0
2,415,64.98400000005495,0.0309999999590218,59,23,False,False,384.0,384.0,592.0
2,415,64.98400000005495,0.0309999999590218,59,23,False,False,384.0,385.0,591.0
2,415,65.0,0.0469999999040737,59,23,False,False,384.0,385.5,590.5
2,415,65.0,0.0469999999040737,59,23,False,False,384.0,385.2,589.6
2,416,65.10900000005495,0.0,58,23,False,False,384.0,387.0,586.0
2,416,65.10900000005495,0.0,58,23,False,False,384.0,387.0,586.0
2,416,65.14000000001397,0.0309999999590218,58,23,False,False,383.0,386.0,585.0
2,416,65.14000000001397,0.0309999999590218,58,23,False,False,382.5,385.5,585.25
2,416,65.15600000007544,0.0470000000204891,58,23,False,False,382.8,385.8,585.4
2,417,65.26500000001397,0.0,57,23,False,False,381.0,387.0,583.0
2,417,65.26500000001397,0.0,57,23,False,False,381.0,385.5,584.5
2,417,65.28100000007544,0.0160000000614672,57,23,False,False,381.0,386.0,584.0
2,417,65.29700000002049,0.0320000000065192,57,23,False,True,381.0,385.5,580.0
2,417,65.29700000002049,0.0320000000065192,57,23,False,False,381.0,385.2,581.2
2,418,65.42200000002049,0.0,56,23,False,False,381.0,387.0,586.0
2,418,65.42200000002049,0.0,56,23,False,False,381.0,385.5,586.0
2,418,65.43700000003446,0.0150000000139698,56,23,False,False,381.0,385.0,586.0
2,418,65.45300000009593,0.0310000000754371,56,23,False,False,381.0,385.5,586.0
2,418,65.46900000004098,0.0470000000204891,56,23,False,False,381.0,385.8,586.0
2,419,65.57800000009593,0.0,55,23,False,False,378.0,384.0,592.0
2,419,65.59400000004098,0.0159999999450519,55,23,False,False,378.0,384.0,592.0
2,419,65.59400000004098,0.0159999999450519,55,23,False,False,378.0,384.0,592.0
2,419,65.60900000005495,0.0309999999590218,55,23,False,False,378.0,384.0,592.0
2,419,65.64000000001397,0.0619999999180436,55,23,False,False,378.0,383.4,592.0
2,420,65.75,0.0,54,23,False,False,375.0,384.0,592.0
2,420,65.76500000001397,0.0150000000139698,54,23,False,False,375.0,384.0,593.5
2,420,65.76500000001397,0.0150000000139698,54,23,False,False,375.0,384.0,594.0
2,420,65.78100000007544,0.0310000000754371,54,23,False,False,375.0,384.0,593.5
2,420,65.79700000002049,0.0470000000204891,54,23,False,False,375.0,384.0,593.8
2,421,65.90600000007544,0.0,53,23,False,False,372.0,384.0,592.0
2,421,65.92200000002049,0.0159999999450519,53,23,False,False,372.0,384.0,595.0
2,421,65.95300000009593,0.0470000000204891,53,23,False,False,373.0,384.0,595.0
2,421,65.95300000009593,0.0470000000204891,53,23,False,False,372.75,384.0,595.0
2,421,65.96900000004098,0.062999999965541,53,23,False,False,373.2,384.0,595.0
2,422,66.07800000009593,0.0,52,23,False,False,372.0,384.0,592.0
2,422,66.09400000004098,0.0159999999450519,52,23,False,False,372.0,385.5,590.5
2,422,66.10900000005495,0.0309999999590218,52,23,False,False,372.0,385.0,590.0
2,422,66.10900000005495,0.0309999999590218,52,23,False,False,371.25,384.75,589.75
2,422,66.14000000001397,0.0619999999180436,52,23,False,False,371.4,384.6,589.6
2,423,66.25,0.0,51,23,False,False,369.0,384.0,586.0
2,423,66.26500000001397,0.0150000000139698,51,23,False,True,369.0,384.0,592.0
2,423,66.26500000001397,0.0150000000139698,51,23,False,False,369.0,384.0,590.0
2,423,66.28100000007544,0.0310000000754371,51,23,False,False,369.0,383.25,589.0
2,423,66.31200000003446,0.0620000000344589,51,23,False,False,369.0,383.4,588.4
2,424,66.42200000002049,0.0,50,23,False,False,366.0,381.0,580.0
2,424,66.42200000002049,0.0,50,23,False,False,366.0,381.0,580.0
2,424,66.43700000003446,0.0150000000139698,50,23,False,False,366.0,381.0,580.0
2,424,66.43700000003446,0.0150000000139698,50,23,False,False,365.25,381.0,580.75
2,424,66.45300000009593,0.0310000000754371,50,23,False,False,365.4,381.0,580.6
2,425,66.56200000003446,0.0,50,24,False,False,372.0,390.0,580.0
2,425,66.57800000009593,0.0160000000614672,50,24,False,False,370.5,390.0,581.5
2,425,66.57800000009593,0.0160000000614672,50,24,False,False,372.0,389.0,583.0
2,425,66.59400000004098,0.0320000000065192,50,24,False,False,371.25,389.75,583.0
2,425,66.60900000005495,0.0470000000204891,50,24,False,False,371.4,389.2,583.0
2,426,66.71900000004098,0.0,51,24,False,False,369.0,390.0,586.0
2,426,66.71900000004098,0.0,51,24,False,False,370.5,390.0,584.5
2,426,66.73400000005495,0.0150000000139698,51,24,False,False,371.0,390.6666666666667,584.0
2,426,66.75,0.0309999999590218,51,24,False,False,370.5,391.0,583.75
2,426,66.78100000007544,0.0620000000344589,51,24,False,False,370.8,390.8,583.6
2,427,66.89000000001397,0.0,52,24,False,False,366.0,395.0,583.0
2,427,66.89000000001397,0.0,52,24,False,False,367.5,393.5,583.0
2,427,66.90600000007544,0.0160000000614672,52,24,False,False,369.0,393.0,583.0
2,427,66.90600000007544,0.0160000000614672,52,24,False,True,366.75,389.25,582.25
2,427,66.92200000002049,0.0320000000065192,52,24,False,False,367.8,389.4,583.6
2,428,67.03100000007544,0.0,53,24,False,True,366.0,375.0,595.0
2,428,67.03100000007544,0.0,53,24,False,False,372.0,383.5,596.5
2,428,67.04700000002049,0.0159999999450519,53,24,False,False,374.0,386.3333333333333,597.0
2,428,67.06200000003446,0.0309999999590218,53,24,False,False,375.0,387.75,597.25
2,428,67.06200000003446,0.0309999999590218,53,24,False,False,375.6,388.2,598.0
2,429,67.18700000003446,0.0150000000139698,54,24,False,False,378.0,390.0,604.0
2,429,67.18700000003446,0.0150000000139698,54,24,False,False,378.0,391.0,604.0
2,429,67.20300000009593,0.0310000000754371,54,24,False,False,378.0,391.3333333333333,604.0
2,429,67.21900000004098,0.0470000000204891,54,24,False,False,378.0,391.0,604.0
2,429,67.21900000004098,0.0470000000204891,54,24,False,False,378.0,391.2,604.0
2,430,67.32800000009593,0.0,55,24,False,False,381.0,392.0,601.0
2,430,67.32800000009593,0.0,55,24,False,False,381.0,392.0,601.0
2,430,67.35900000005495,0.0309999999590218,55,24,False,False,381.0,392.0,601.0
2,430,67.375,0.0469999999040737,55,24,False,False,381.0,392.0,601.0
2,430,67.375,0.0469999999040737,55,24,False,False,381.0,392.0,601.0
2,431,67.48400000005495,0.0,56,24,False,False,384.0,395.0,592.0
2,431,67.51500000001397,0.0309999999590218,56,24,False,False,384.0,396.5,592.0
2,431,67.51500000001397,0.0309999999590218,56,24,False,False,384.0,397.0,592.0
2,431,67.53100000007544,0.0470000000204891,56,24,False,False,384.0,397.25,592.0
2,431,67.53100000007544,0.0470000000204891,56,24,False,True,384.0,396.2,589.0
2,432,67.64000000001397,0.0,57,24,False,False,384.0,392.0,589.0
2,432,67.67200000002049,0.0320000000065192,57,24,False,False,384.0,392.0,589.0
2,432,67.67200000002049,0.0320000000065192,57,24,False,False,384.0,392.0,590.0
2,432,67.68700000003446,0.0470000000204891,57,24,False,False,384.0,392.0,590.5
2,432,67.68700000003446,0.0470000000204891,57,24,False,False,384.0,392.0,590.8
2,433,67.79700000002049,0.0,58,24,False,False,387.0,398.0,589.0
2,433,67.81200000003446,0.0150000000139698,58,24,False,False,387.0,398.0,589.0
2,433,67.81200000003446,0.0150000000139698,58,24,False,False,387.0,398.0,590.0
2,433,67.84400000004098,0.0470000000204891,58,24,False,False,387.0,398.0,590.5
2,433,67.85900000005495,0.0620000000344589,58,24,False,False,387.0,398.0,590.2
2,434,67.96900000004098,0.0,59,24,False,False,387.0,390.0,592.0
2,434,68.0,0.0309999999590218,59,24,False,False,387.0,390.0,592.0
2,434,68.0,0.0309999999590218,59,24,False,False,387.0,392.6666666666667,592.0
2,434,68.0,0.0309999999590218,59,24,False,False,387.0,392.5,591.25
2,434,68.03100000007544,0.0620000000344589,59,24,False,False,387.0,392.4,591.4
2,435,68.15600000007544,0.0,60,24,False,False,392.0,395.0,592.0
2,435,68.17200000002049,0.0159999999450519,60,24,False,False,391.0,395.0,592.0
2,435,68.17200000002049,0.0159999999450519,60,24,False,False,390.6666666666667,393.3333333333333,592.0
2,435,68.18700000003446,0.0309999999590218,60,24,False,False,389.75,392.5,592.0
2,435,68.18700000003446,0.0309999999590218,60,24,False,False,389.2,392.0,592.0
2,436,68.31200000003446,0.0,61,24,False,False,390.0,390.0,592.0
2,436,68.32800000009593,0.0160000000614672,61,24,False,False,390.0,390.0,592.0
2,436,68.32800000009593,0.0160000000614672,61,24,False,False,390.0,390.0,592.0
2,436,68.34400000004098,0.0320000000065192,61,24,False,False,390.0,390.0,592.0
2,436,68.34400000004098,0.0320000000065192,61,24,False,False,390.0,390.4,592.0
2,437,68.45300000009593,0.0,62,24,False,False,390.0,387.0,589.0
2,437,68.46900000004098,0.0159999999450519,62,24,False,False,390.0,387.0,589.0
2,437,68.46900000004098,0.0159999999450519,62,24,False,False,390.0,387.0,589.0
2,437,68.48400000005495,0.0309999999590218,62,24,False,False,390.0,386.25,589.0
2,437,68.5,0.0469999999040737,62,24,False,False,390.0,386.4,589.0
2,438,68.625,0.0,63,24,False,False,390.0,384.0,589.0
2,438,68.625,0.0,63,24,False,False,390.0,384.0,589.0
2,438,68.64000000001397,0.0150000000139698,63,24,False,False,390.0,385.0,590.0
2,438,68.64000000001397,0.0150000000139698,63,24,False,False,390.0,384.75,589.75
2,438,68.65600000007544,0.0310000000754371,63,24,False,False,390.0,384.6,589.6
2,439,68.78100000007544,0.0,64,24,False,False,390.0,378.0,595.0
2,439,68.78100000007544,0.0,64,24,False,False,390.0,379.5,593.5
2,439,68.81200000003446,0.0309999999590218,64,24,False,False,390.0,379.0,594.0
2,439,68.81200000003446,0.0309999999590218,64,24,False,False,390.0,378.75,595.0
2,439,68.82800000009593,0.0470000000204891,64,24,False,False,390.0,379.2,595.0
2,440,68.93700000003446,0.0,65,24,False,False,387.0,381.0,598.0
2,440,68.93700000003446,0.0,65,24,False,True,389.5,404.5,596.5
2,440,68.95300000009593,0.0160000000614672,65,24,False,False,390.3333333333333,395.6666666666667,596.0
2,440,68.98400000005495,0.0470000000204891,65,24,False,False,390.75,390.5,596.5
2,440,68.98400000005495,0.0470000000204891,65,24,False,False,391.0,388.0,596.8
2,441,69.09400000004098,0.0,66,24,False,False,390.0,369.0,598.0
2,441,69.09400000004098,0.0,66,24,False,False,390.0,370.5,598.0
2,441,69.125,0.0309999999590218,66,24,False,False,390.0,369.0,599.0
2,441,69.125,0.0309999999590218,66,24,False,False,390.0,369.75,599.5
2,441,69.14000000001397,0.0459999999729916,66,24,False,False,390.0,369.6,599.2
2,442,69.25,0.0,66,25,False,True,387.0,381.0,598.0
2,442,69.25,0.0,66,25,False,False,391.0,379.5,599.5
2,442,69.25,0.0,66,25,False,False,393.3333333333333,379.0,600.0
2,442,69.28100000007544,0.0310000000754371,66,25,False,True,393.75,396.25,600.25
2,442,69.28100000007544,0.0310000000754371,66,25,False,False,394.6,393.2,599.8
2,443,69.39000000001397,0.0,65,25,False,False,398.0,381.0,601.0
2,443,69.39000000001397,0.0,65,25,False,False,398.0,381.0,601.0
2,443,69.42200000002049,0.0320000000065192,65,25,False,False,398.0,381.0,601.0
2,443,69.42200000002049,0.0320000000065192,65,25,False,False,398.0,381.75,601.0
2,443,69.43700000003446,0.0470000000204891,65,25,False,False,398.0,381.6,601.0
2,444,69.56200000003446,0.0,64,25,False,False,401.0,390.0,601.0
2,444,69.57800000009593,0.0160000000614672,64,25,False,True,402.5,398.5,587.5
2,444,69.57800000009593,0.0160000000614672,64,25,False,True,402.0,395.6666666666667,595.6666666666666
2,444,69.59400000004098,0.0320000000065192,64,25,False,False,401.75,395.5,597.0
2,444,69.59400000004098,0.0320000000065192,64,25,False,False,402.2,395.4,597.8
2,445,69.70300000009593,0.0,63,25,False,False,404.0,410.0,592.0
